17,Y,-0.013956,0.036333,-0.006854,-0.005817,-0.001447,-0.067402,0.002797,-0.011769,0.018485,-0.081590,-0.018317,-0.094981,-0.055418,-0.000357,-0.080246,0.324406,-0.003844,0.024282,0.035694,
17,Z,0.042598,-0.213094,0.010541,-0.067363,0.004371,0.177910,-0.052796,0.035558,0.081903,0.144517,-0.236381,0.009007,-0.139243,-0.019192,-0.012086,-0.088592,0.191060,0.074275,0.057008,
18,X,-0.024026,0.038904,-0.005962,-0.039213,0.010674,0.034942,0.019317,0.040845,-0.094174,0.081712,0.230338,-0.003784,-0.054103,0.013430,-0.479075,0.110367,0.086880,0.005568,0.027360,
18,Y,-0.006582,0.019932,-0.007138,-0.010373,-0.001912,-0.052896,0.002480,-0.006639,0.032011,-0.102015,-0.039747,-0.093409,-0.053737,0.002664,-0.051648,0.318481,-0.012806,0.027499,0.035836,
18,Z,0.047265,-0.227410,0.012645,-0.058445,0.002008,0.195847,-0.057271,0.030514,0.076753,0.183615,-0.238171,0.013905,-0.116804,-0.016143,-0.064784,-0.057651,0.152903,0.077276,0.043948,
19,X,-0.017736,0.035029,-0.006825,-0.036264,0.008680,0.039552,0.018557,0.037226,-0.094132,0.075663,0.237519,-0.015423,-0.049124,0.015111,-0.504311,0.158561,0.063008,0.008708,0.026200,
19,Y,0.003876,0.002784,-0.006861,-0.013456,-0.002170,-0.041876,0.000944,-0.002783,0.050774,-0.128444,-0.074478,-0.089592,-0.051421,0.004955,0.003608,0.297848,-0.019182,0.030013,0.035462,
19,Z,0.049383,-0.236249,0.015343,-0.049355,-0.000078,0.207236,-0.061533,0.024755,0.068543,0.222979,-0.236033,0.020811,-0.097296,-0.013321,-0.112849,-0.033454,0.121104,0.078813,0.031201,
20,X,-0.012379,0.040559,-0.007602,-0.030378,0.006604,0.037099,0.019948,0.031622,-0.098859,0.058293,0.260538,-0.023172,-0.038965,0.015944,-0.515611,0.188443,0.039705,0.005867,0.022345,
20,Y,0.011582,0.005340,-0.007598,-0.011616,-0.002843,-0.042204,0.004714,-0.003128,0.057631,-0.176923,-0.068515,-0.086709,-0.042738,0.006002,0.044866,0.284481,-0.029237,0.024224,0.032669,
20,Z,0.049267,-0.232984,0.016495,-0.043321,-0.001104,0.202447,-0.062643,0.022032,0.060134,0.254465,-0.234795,0.016809,-0.084519,-0.006808,-0.178171,0.029458,0.086193,0.083471,0.023576,
21,X,-0.002961,0.058595,-0.010296,-0.023928,0.004072,0.017466,0.025561,0.023995,-0.095418,-0.019868,0.288507,-0.043330,-0.030303,0.016798,-0.483035,0.241347,0.011441,-0.000882,0.022239,
21,Y,0.038540,-0.047314,-0.004898,-0.023790,-0.000760,-0.008108,-0.006144,0.009597,0.097745,-0.169451,-0.173659,-0.072841,-0.053762,0.008630,0.119542,0.222814,-0.012797,0.039261,0.037396,
